품종명,도,마켓명,파종 예상 일시,파종 연도,가격
토마토(10kg),서울특별시,가락도매,2017-07-26,2017,24000
토마토(10kg),서울특별시,가락도매,2017-07-27,2017,26000
토마토(10kg),서울특별시,가락도매,2017-07-30,2017,25000
토마토(10kg),서울특별시,가락도매,2017-07-31,2017,25000
토마토(10kg),서울특별시,가락도매,2017-08-01,2017,24000
토마토(10kg),서울특별시,가락도매,2017-08-02,2017,24000
토마토(10kg),서울특별시,가락도매,2017-08-06,2017,25000
토마토(10kg),서울특별시,가락도매,2017-08-07,2017,23000
토마토(10kg),서울특별시,가락도매,2017-08-08,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-09,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-10,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-13,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-14,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-15,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-16,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-17,2017,19000
토마토(10kg),서울특별시,가락도매,2017-08-20,2017,21000
토마토(10kg),서울특별시,가락도매,2017-08-21,2017,22000
토마토(10kg),서울특별시,가락도매,2017-08-22,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-23,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-24,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-28,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-29,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-30,2017,20000
토마토(10kg),서울특별시,가락도매,2017-08-31,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-04,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-05,2017,18000
토마토(10kg),서울특별시,가락도매,2017-09-06,2017,18000
토마토(10kg),서울특별시,가락도매,2017-09-07,2017,18000
토마토(10kg),서울특별시,가락도매,2017-09-10,2017,18000
토마토(10kg),서울특별시,가락도매,2017-09-11,2017,19000
토마토(10kg),서울특별시,가락도매,2017-09-12,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-13,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-14,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-17,2017,19000
토마토(10kg),서울특별시,가락도매,2017-09-18,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-19,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-20,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-21,2017,20000
토마토(10kg),서울특별시,가락도매,2017-09-24,2017,22000
토마토(10kg),서울특별시,가락도매,2017-09-25,2017,23000
토마토(10kg),서울특별시,가락도매,2017-09-26,2017,24000
토마토(10kg),서울특별시,가락도매,2017-09-27,2017,25000
토마토(10kg),서울특별시,가락도매,2017-09-28,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-01,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-02,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-03,2017,25000
토마토(10kg),서울특별시,가락도매,2017-10-04,2017,25000
토마토(10kg),서울특별시,가락도매,2017-10-05,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-08,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-09,2017,24000
토마토(10kg),서울특별시,가락도매,2017-10-10,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-11,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-12,2017,25000
토마토(10kg),서울특별시,가락도매,2017-10-15,2017,27000
토마토(10kg),서울특별시,가락도매,2017-10-16,2017,25000
토마토(10kg),서울특별시,가락도매,2017-10-17,2017,25000
토마토(10kg),서울특별시,가락도매,2017-10-22,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-23,2017,23000
토마토(10kg),서울특별시,가락도매,2017-10-24,2017,22000
토마토(10kg),서울특별시,가락도매,2017-10-25,2017,22000
토마토(10kg),서울특별시,가락도매,2017-10-26,2017,22000
토마토(10kg),서울특별시,가락도매,2017-10-29,2017,24000
토마토(10kg),서울특별시,가락도매,2017-10-30,2017,25000
토마토(10kg),서울특별시,가락도매,2017-10-31,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-02,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-05,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-06,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-07,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-08,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-09,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-12,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-13,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-14,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-15,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-16,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-19,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-20,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-21,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-22,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-23,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-26,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-27,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-28,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-29,2017,25000
토마토(10kg),서울특별시,가락도매,2017-11-30,2017,23000
토마토(10kg),서울특별시,가락도매,2017-12-03,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-04,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-05,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-06,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-07,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-10,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-11,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-12,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-13,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-14,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-17,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-18,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-19,2017,25000
토마토(10kg),서울특별시,가락도매,2017-12-20,2017,27000
토마토(10kg),서울특별시,가락도매,2017-12-21,2017,30000
토마토(10kg),서울특별시,가락도매,2017-12-24,2017,30000
토마토(10kg),서울특별시,가락도매,2017-12-25,2017,28000
토마토(10kg),서울특별시,가락도매,2017-12-26,2017,28000
토마토(10kg),서울특별시,가락도매,2017-12-27,2017,28000
토마토(10kg),서울특별시,가락도매,2017-12-28,2017,28000
토마토(10kg),서울특별시,가락도매,2017-12-31,2017,28000
토마토(10kg),서울특별시,가락도매,2018-01-02,2018,28000
토마토(10kg),서울특별시,가락도매,2018-01-03,2018,28000
토마토(10kg),서울특별시,가락도매,2018-01-04,2018,28000
토마토(10kg),서울특별시,가락도매,2018-01-08,2018,25000
토마토(10kg),서울특별시,가락도매,2018-01-09,2018,25000
토마토(10kg),서울특별시,가락도매,2018-01-10,2018,25000
토마토(10kg),서울특별시,가락도매,2018-01-11,2018,25000
토마토(10kg),서울특별시,가락도매,2018-01-14,2018,23000
토마토(10kg),서울특별시,가락도매,2018-01-15,2018,23000
토마토(10kg),서울특별시,가락도매,2018-01-16,2018,23000
토마토(10kg),서울특별시,가락도매,2018-01-17,2018,23000
토마토(10kg),서울특별시,가락도매,2018-01-18,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-21,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-23,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-24,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-25,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-28,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-29,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-30,2018,21000
토마토(10kg),서울특별시,가락도매,2018-01-31,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-01,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-04,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-05,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-07,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-08,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-11,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-12,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-14,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-15,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-18,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-19,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-20,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-21,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-22,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-25,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-26,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-27,2018,19000
토마토(10kg),서울특별시,가락도매,2018-02-28,2018,19000
토마토(10kg),서울특별시,가락도매,2018-03-01,2018,19000
토마토(10kg),서울특별시,가락도매,2018-03-04,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-05,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-06,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-07,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-08,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-11,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-12,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-13,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-14,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-15,2018,17000
토마토(10kg),서울특별시,가락도매,2018-03-18,2018,20000
토마토(10kg),서울특별시,가락도매,2018-03-19,2018,23000
토마토(10kg),서울특별시,가락도매,2018-03-20,2018,28000
토마토(10kg),서울특별시,가락도매,2018-03-21,2018,30000
토마토(10kg),서울특별시,가락도매,2018-03-22,2018,28000
토마토(10kg),서울특별시,가락도매,2018-03-25,2018,28000
토마토(10kg),서울특별시,가락도매,2018-03-26,2018,28000
토마토(10kg),서울특별시,가락도매,2018-03-27,2018,28000
토마토(10kg),서울특별시,가락도매,2018-03-28,2018,26000
토마토(10kg),서울특별시,가락도매,2018-03-29,2018,26000
토마토(10kg),서울특별시,가락도매,2018-04-01,2018,20000
토마토(10kg),서울특별시,가락도매,2018-04-02,2018,17000
토마토(10kg),서울특별시,가락도매,2018-04-03,2018,15000
토마토(10kg),서울특별시,가락도매,2018-04-04,2018,15000
토마토(10kg),서울특별시,가락도매,2018-04-05,2018,15000
토마토(10kg),서울특별시,가락도매,2018-04-08,2018,17000
토마토(10kg),서울특별시,가락도매,2018-04-09,2018,15000
토마토(10kg),서울특별시,가락도매,2018-04-10,2018,17000
토마토(10kg),서울특별시,가락도매,2018-04-11,2018,18000
토마토(10kg),서울특별시,가락도매,2018-04-12,2018,21000
토마토(10kg),서울특별시,가락도매,2018-04-15,2018,21000
토마토(10kg),서울특별시,가락도매,2018-04-16,2018,21000
토마토(10kg),서울특별시,가락도매,2018-04-18,2018,22000
토마토(10kg),서울특별시,가락도매,2018-04-19,2018,22000
토마토(10kg),서울특별시,가락도매,2018-04-22,2018,20000
토마토(10kg),서울특별시,가락도매,2018-04-23,2018,22000
토마토(10kg),서울특별시,가락도매,2018-04-24,2018,22000
토마토(10kg),서울특별시,가락도매,2018-04-25,2018,24000
토마토(10kg),서울특별시,가락도매,2018-04-26,2018,24000
토마토(10kg),서울특별시,가락도매,2018-04-29,2018,24000
토마토(10kg),서울특별시,가락도매,2018-04-30,2018,26000
토마토(10kg),서울특별시,가락도매,2018-05-01,2018,26000
토마토(10kg),서울특별시,가락도매,2018-05-02,2018,30000
토마토(10kg),서울특별시,가락도매,2018-05-03,2018,33000
토마토(10kg),서울특별시,가락도매,2018-05-06,2018,35000
토마토(10kg),서울특별시,가락도매,2018-05-07,2018,40000
토마토(10kg),서울특별시,가락도매,2018-05-08,2018,43000
토마토(10kg),서울특별시,가락도매,2018-05-09,2018,45000
토마토(10kg),서울특별시,가락도매,2018-05-10,2018,45000
토마토(10kg),서울특별시,가락도매,2018-05-13,2018,48000
토마토(10kg),서울특별시,가락도매,2018-05-14,2018,48000
토마토(10kg),서울특별시,가락도매,2018-05-15,2018,48000
토마토(10kg),서울특별시,가락도매,2018-05-16,2018,50000
토마토(10kg),서울특별시,가락도매,2018-05-17,2018,50000
토마토(10kg),서울특별시,가락도매,2018-05-20,2018,50000
토마토(10kg),서울특별시,가락도매,2018-05-21,2018,50000
토마토(10kg),서울특별시,가락도매,2018-05-22,2018,50000
토마토(10kg),서울특별시,가락도매,2018-05-23,2018,53000
토마토(10kg),서울특별시,가락도매,2018-05-24,2018,50000
토마토(10kg),서울특별시,가락도매,2018-05-30,2018,42000
토마토(10kg),서울특별시,가락도매,2018-05-31,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-03,2018,43000
토마토(10kg),서울특별시,가락도매,2018-06-04,2018,48000
토마토(10kg),서울특별시,가락도매,2018-06-06,2018,55000
토마토(10kg),서울특별시,가락도매,2018-06-07,2018,50000
토마토(10kg),서울특별시,가락도매,2018-06-10,2018,47000
토마토(10kg),서울특별시,가락도매,2018-06-12,2018,47000
토마토(10kg),서울특별시,가락도매,2018-06-13,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-14,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-17,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-18,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-19,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-20,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-21,2018,43000
토마토(10kg),서울특별시,가락도매,2018-06-24,2018,45000
토마토(10kg),서울특별시,가락도매,2018-06-25,2018,43000
토마토(10kg),서울특별시,가락도매,2018-06-26,2018,43000
토마토(10kg),서울특별시,가락도매,2018-06-27,2018,40000
토마토(10kg),서울특별시,가락도매,2018-06-28,2018,40000
토마토(10kg),서울특별시,가락도매,2018-07-01,2018,37000
토마토(10kg),서울특별시,가락도매,2018-07-02,2018,33000
토마토(10kg),서울특별시,가락도매,2018-07-03,2018,33000
토마토(10kg),서울특별시,가락도매,2018-07-04,2018,33000
토마토(10kg),서울특별시,가락도매,2018-07-05,2018,33000
토마토(10kg),서울특별시,가락도매,2018-07-08,2018,30000
토마토(10kg),서울특별시,가락도매,2018-07-09,2018,30000
토마토(10kg),서울특별시,가락도매,2018-07-10,2018,30000
토마토(10kg),서울특별시,가락도매,2018-07-11,2018,30000
토마토(10kg),서울특별시,가락도매,2018-07-12,2018,30000
토마토(10kg),서울특별시,가락도매,2018-07-15,2018,32000
